id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1118350981220061184,Wed Apr 17 03:10:26 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @instamojo: Phase 1 #elections are just around the corner.
This election, represent the country’s #MSMEs. #BeTheVoiceOfMSMEs 

Take this…",RT instamojo Phase 1 elections around corner This election represent country ’ MSMEs BeTheVoiceOfMSMEs Take this…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,36,Deveshp94269046,,"elections, MSMEs, BeTheVoiceOfMSMEs",instamojo,,
1118350960428896256,Wed Apr 17 03:10:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I am a #Hindu, and #BJP should stop using my religion as cover for their failures. 

RETWEET IF YOU FEEL THE SAME.!… https://t.co/tEYUtrHwca",I Hindu BJP stop using religion cover failures RETWEET IF YOU FEEL THE SAME … https //t.co/tEYUtrHwca,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,en,0,0,Dhirajroyb,False,"Hindu, BJP",,"Samastipur~Bihar~Kolkata,india",
1118350916888014854,Wed Apr 17 03:10:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KaustubhMehta97: Problem- Manual Scavenging

Solution-

#Modi: Washing cleaner's feet
#ArvindKejriwal: Launched 200 sewer cleaning mach…",RT KaustubhMehta97 Problem- Manual Scavenging Solution- Modi Washing cleaner 's feet ArvindKejriwal Launched 200 sewer cleaning mach…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,Siyaram25,,"Modi, ArvindKejriwal",KaustubhMehta97,"Vasant Kunj, New Delhi",
1118350915088420865,Wed Apr 17 03:10:10 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,SomeshAski,,BJP,"ShivamShankarS, RahulGandhi",,
1118350906582421504,Wed Apr 17 03:10:08 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,LaxmanGore7,,BJP,"ShivamShankarS, RahulGandhi","Pune, India",
1118350888547115008,Wed Apr 17 03:10:04 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IYRKRao: My article today hans India on the recent utterances of #ncbn against AP chief secretary and chief electoral officer 
#AndhraP…",RT IYRKRao My article today hans India recent utterances ncbn AP chief secretary chief electoral officer AndhraP…,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,en,0,29,chaitanyan1,,ncbn,IYRKRao,"Vishakhapatnam, India",
1118350870964367360,Wed Apr 17 03:10:00 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: PM  @narendramodi addressed a massive gathering at @BJP4Odisha’s #VijaySankalpSabha in Bhubaneshwar today &amp; appealed to th…,RT dpradhanbjp PM narendramodi addressed massive gathering BJP4Odisha ’ VijaySankalpSabha Bhubaneshwar today amp appealed th…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,170,PattnaikGita,,VijaySankalpSabha,"dpradhanbjp, narendramodi, BJP4Odisha",,
1118350860180840448,Wed Apr 17 03:09:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: PM  @narendramodi addressed a massive gathering at @BJP4Odisha’s #VijaySankalpSabha in Bhubaneshwar today &amp; appealed to th…,RT dpradhanbjp PM narendramodi addressed massive gathering BJP4Odisha ’ VijaySankalpSabha Bhubaneshwar today amp appealed th…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,170,TheBeas87492756,,VijaySankalpSabha,"dpradhanbjp, narendramodi, BJP4Odisha",,
1118350848365486080,Wed Apr 17 03:09:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @igtamil: One day to go for Lok Sabha Election. Who do you think will suffer the biggest defeat with very low votes? #LokSabhaElections2…,RT igtamil One day go Lok Sabha Election Who think suffer biggest defeat low votes LokSabhaElections2…,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,0,66,srenathcrazyman,,,igtamil,,
1118350810176475136,Wed Apr 17 03:09:45 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @saibollineni: Why is #Modi not asking for votes in the name of the following?

1. #MakeInIndia
2. #DigitalIndia 
3. #SkillIndia
4. #Jan…",RT saibollineni Why Modi asking votes name following 1 MakeInIndia 2 DigitalIndia 3 SkillIndia 4 Jan…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,26,abk477,,"Modi, MakeInIndia, DigitalIndia, SkillIndia",saibollineni,"Kansas City, USA",
1118350781202100225,Wed Apr 17 03:09:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,IyerJayanthi,,BJP,"ShivamShankarS, RahulGandhi",,
1118350758120792064,Wed Apr 17 03:09:33 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,Shaggy88457138,,BJP,"ShivamShankarS, RahulGandhi","Coimbatore, India",
1118350751842086912,Wed Apr 17 03:09:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KaustubhMehta97: Problem- Manual Scavenging

Solution-

#Modi: Washing cleaner's feet
#ArvindKejriwal: Launched 200 sewer cleaning mach…",RT KaustubhMehta97 Problem- Manual Scavenging Solution- Modi Washing cleaner 's feet ArvindKejriwal Launched 200 sewer cleaning mach…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,RajlaxmiNeeha,,"Modi, ArvindKejriwal",KaustubhMehta97,,
1118350744665509888,Wed Apr 17 03:09:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: PM  @narendramodi addressed a massive gathering at @BJP4Odisha’s #VijaySankalpSabha in Bhubaneshwar today &amp; appealed to th…,RT dpradhanbjp PM narendramodi addressed massive gathering BJP4Odisha ’ VijaySankalpSabha Bhubaneshwar today amp appealed th…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,170,sahoo_suhani,,VijaySankalpSabha,"dpradhanbjp, narendramodi, BJP4Odisha",Kandamala,
1118350696053534720,Wed Apr 17 03:09:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: Where was PM #Modi when- 

The Pulwama attack happened?

More then 100 people died waiting in line after notebandi?

1 lak…",RT drshamamohd Where PM Modi when- The Pulwama attack happened More 100 people died waiting line notebandi 1 lak…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,536,tn00x,,Modi,drshamamohd,,
1118350689581850627,Wed Apr 17 03:09:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Snowflake_3925: 17th April is a holiday. 19 April is a holiday.

But, Phase 3 is on Tuesday 23 April. Don’t make it a holiday plan and…",RT Snowflake_3925 17th April holiday 19 April holiday But Phase 3 Tuesday 23 April Don ’ make holiday plan and…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,8,Zoomba18,,,Snowflake_3925,"Mirzapur, India",
1118350688310808576,Wed Apr 17 03:09:16 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Snowflake_3925: 17th April is a holiday. 19 April is a holiday.

But, Phase 3 is on Tuesday 23 April. Don’t make it a holiday plan and…",RT Snowflake_3925 17th April holiday 19 April holiday But Phase 3 Tuesday 23 April Don ’ make holiday plan and…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,8,rohini_express,,,Snowflake_3925,"Pune, India",
1118350564914532352,Wed Apr 17 03:08:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KaustubhMehta97: Problem- Manual Scavenging

Solution-

#Modi: Washing cleaner's feet
#ArvindKejriwal: Launched 200 sewer cleaning mach…",RT KaustubhMehta97 Problem- Manual Scavenging Solution- Modi Washing cleaner 's feet ArvindKejriwal Launched 200 sewer cleaning mach…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,Aradhana0910,,"Modi, ArvindKejriwal",KaustubhMehta97,"New Delhi, India",
1118350560304852992,Wed Apr 17 03:08:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: PM  @narendramodi addressed a massive gathering at @BJP4Odisha’s #VijaySankalpSabha in Bhubaneshwar today &amp; appealed to th…,RT dpradhanbjp PM narendramodi addressed massive gathering BJP4Odisha ’ VijaySankalpSabha Bhubaneshwar today amp appealed th…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,170,KritikaMallick,,VijaySankalpSabha,"dpradhanbjp, narendramodi, BJP4Odisha",,
1118350556408369152,Wed Apr 17 03:08:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AmmU_MaanU: 1/ In U.P, Congress though not part of #GathBandhan is doing its bit tactically to deny #BJP win in crucial seats &amp; enable…",RT AmmU_MaanU 1/ In U.P Congress though part GathBandhan bit tactically deny BJP win crucial seats amp enable…,"Sentiment(polarity=0.4, subjectivity=0.7)",0.4,0.7,en,0,1,rjkrraj,,"GathBandhan, BJP",AmmU_MaanU,,
1118350508308221953,Wed Apr 17 03:08:33 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @saibollineni: Why is #Modi not asking for votes in the name of the following?

1. #MakeInIndia
2. #DigitalIndia 
3. #SkillIndia
4. #Jan…",RT saibollineni Why Modi asking votes name following 1 MakeInIndia 2 DigitalIndia 3 SkillIndia 4 Jan…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,26,vvrao910,,"Modi, MakeInIndia, DigitalIndia, SkillIndia",saibollineni,Mumbai,
1118350458727223297,Wed Apr 17 03:08:21 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RatanSharda55: I am disturbed with similarity with 1946. Then #MuslimLeague sought Muslim votes while Congress was labelled as Hindu pa…,RT RatanSharda55 I disturbed similarity 1946 Then MuslimLeague sought Muslim votes Congress labelled Hindu pa…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,128,KarthikRkn,,MuslimLeague,RatanSharda55,"Guatemala City, Guatemala ",
1118350445729079297,Wed Apr 17 03:08:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BholaSpeaks: @IndiaToday @iindrojit Such #intolerance in #MODI 's #India ! 😒
That a #Bangladeshi actor cannot Campaign for a regional p…",RT BholaSpeaks IndiaToday iindrojit Such intolerance MODI 's India 😒 That Bangladeshi actor Campaign regional p…,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,1,BholaSpeaks,,"intolerance, MODI, India, Bangladeshi","BholaSpeaks, IndiaToday, iindrojit",mumbai /india,
1118350434232438785,Wed Apr 17 03:08:16 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,"Sentiment(polarity=0.0, subjectivity=0.20000000000000004)",0.0,0.20000000000000004,en,0,6115,yogendrarawat,,"Modi, TamilNadu",sachinsingh1010,"Bengaluru, India",
1118350410543091717,Wed Apr 17 03:08:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @BholaSpeaks: @DilMeHindustan @JhaSanjay Its a well known #fact that the #Corrupt #Ecosystem created over the years by #Congress #Misrul…,RT BholaSpeaks DilMeHindustan JhaSanjay Its well known fact Corrupt Ecosystem created years Congress Misrul…,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,0,1,BholaSpeaks,,"fact, Corrupt, Ecosystem, Congress","BholaSpeaks, DilMeHindustan, JhaSanjay",mumbai /india,
1118350370340790272,Wed Apr 17 03:08:00 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KaustubhMehta97: By exposing the #Congress' realised inability to defeat the BJP, @ArvindKejriwal has demonstrated to the people of #De…",RT KaustubhMehta97 By exposing Congress realised inability defeat BJP ArvindKejriwal demonstrated people De…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,RameshKumarS_,,Congress,"KaustubhMehta97, ArvindKejriwal",,
1118350366389575680,Wed Apr 17 03:07:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,24,ShrabaniPattna2,,BJP,"dpradhanbjp, BJP4Odisha",,
1118350326598213633,Wed Apr 17 03:07:50 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @robin_osho: To the slaves who doubt our acumen and call us 'Bhakts'

We don't love Modi because his nose resembles to that of Abraham L…",RT robin_osho To slaves doubt acumen call us 'Bhakts' We n't love Modi nose resembles Abraham L…,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,0,415,RRamgovind,,,robin_osho,Periyakulam,
1118350303861063682,Wed Apr 17 03:07:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KaustubhMehta97: By exposing the #Congress' realised inability to defeat the BJP, @ArvindKejriwal has demonstrated to the people of #De…",RT KaustubhMehta97 By exposing Congress realised inability defeat BJP ArvindKejriwal demonstrated people De…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,NishanMasih3,,Congress,"KaustubhMehta97, ArvindKejriwal",,
1118350296525131776,Wed Apr 17 03:07:43 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Ashtripathi13: “Sharma, in his #PIL , has alleged that in February this year it has come to his knowledge that 288 mining leases were e…",RT Ashtripathi13 “ Sharma PIL alleged February year come knowledge 288 mining leases e…,"Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,en,0,24,nandi555,,PIL,Ashtripathi13,,
1118350282277015553,Wed Apr 17 03:07:39 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,"Sentiment(polarity=0.0, subjectivity=0.20000000000000004)",0.0,0.20000000000000004,en,0,6115,rrajpraksh,,"Modi, TamilNadu",sachinsingh1010,,
1118350234159992833,Wed Apr 17 03:07:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: PM  @narendramodi addressed a massive gathering at @BJP4Odisha’s #VijaySankalpSabha in Bhubaneshwar today &amp; appealed to th…,RT dpradhanbjp PM narendramodi addressed massive gathering BJP4Odisha ’ VijaySankalpSabha Bhubaneshwar today amp appealed th…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,170,DibaDipee,,VijaySankalpSabha,"dpradhanbjp, narendramodi, BJP4Odisha",,
1118350165310464000,Wed Apr 17 03:07:12 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Is #EC biased and weak when it comes to PM #Modi? @thevaibhavag on @NewsHtn with @KaranThapar_TTP #VaibhavAggarwal… https://t.co/ZortFa47ry,Is EC biased weak comes PM Modi thevaibhavag NewsHtn KaranThapar_TTP VaibhavAggarwal… https //t.co/ZortFa47ry,"Sentiment(polarity=-0.375, subjectivity=0.625)",-0.375,0.625,en,1,1,bjpvaibhavag,False,"EC, Modi, VaibhavAggarwal","thevaibhavag, NewsHtn, KaranThapar_TTP",India,
1118350140182368256,Wed Apr 17 03:07:06 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: PM  @narendramodi addressed a massive gathering at @BJP4Odisha’s #VijaySankalpSabha in Bhubaneshwar today &amp; appealed to th…,RT dpradhanbjp PM narendramodi addressed massive gathering BJP4Odisha ’ VijaySankalpSabha Bhubaneshwar today amp appealed th…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,170,RamyaSahoo1,,VijaySankalpSabha,"dpradhanbjp, narendramodi, BJP4Odisha",,
1118350104220463104,Wed Apr 17 03:06:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: PM  @narendramodi addressed a massive gathering at @BJP4Odisha’s #VijaySankalpSabha in Bhubaneshwar today &amp; appealed to th…,RT dpradhanbjp PM narendramodi addressed massive gathering BJP4Odisha ’ VijaySankalpSabha Bhubaneshwar today amp appealed th…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,170,milirani13,,VijaySankalpSabha,"dpradhanbjp, narendramodi, BJP4Odisha",,
1118350096465141760,Wed Apr 17 03:06:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,Fluxion_rA9,,BJP,"ShivamShankarS, RahulGandhi",,
1118350076693188608,Wed Apr 17 03:06:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: PM  @narendramodi addressed a massive gathering at @BJP4Odisha’s #VijaySankalpSabha in Bhubaneshwar today &amp; appealed to th…,RT dpradhanbjp PM narendramodi addressed massive gathering BJP4Odisha ’ VijaySankalpSabha Bhubaneshwar today amp appealed th…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,170,payelpiyhu,,VijaySankalpSabha,"dpradhanbjp, narendramodi, BJP4Odisha",,
1118350000872779777,Wed Apr 17 03:06:32 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @robin_osho: To the slaves who doubt our acumen and call us 'Bhakts'

We don't love Modi because his nose resembles to that of Abraham L…",RT robin_osho To slaves doubt acumen call us 'Bhakts' We n't love Modi nose resembles Abraham L…,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,0,15,pn906,,,robin_osho,,
1118349949987512320,Wed Apr 17 03:06:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: PM  @narendramodi addressed a massive gathering at @BJP4Odisha’s #VijaySankalpSabha in Bhubaneshwar today &amp; appealed to th…,RT dpradhanbjp PM narendramodi addressed massive gathering BJP4Odisha ’ VijaySankalpSabha Bhubaneshwar today amp appealed th…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,170,Shankar04049875,,VijaySankalpSabha,"dpradhanbjp, narendramodi, BJP4Odisha",,
1118349940076367872,Wed Apr 17 03:06:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LS2019Elections: #LokSabhaElections2019 #ElectionCommission FLASH ALERT:::  Phase 4. Date of Poll, 29th April,  Phase 5, Date of Poll 0…",RT LS2019Elections LokSabhaElections2019 ElectionCommission FLASH ALERT Phase 4 Date Poll 29th April Phase 5 Date Poll 0…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,soodmonk,,"LokSabhaElections2019, ElectionCommission",LS2019Elections,Heart...Mind...Soul,
1118349931880697856,Wed Apr 17 03:06:16 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LS2019Elections: #LokSabhaElections2019 #ElectionCommission FLASH ALERT:::  Phase 2. Date of Poll. 18th April, Phase 3. Date of Poll 23…",RT LS2019Elections LokSabhaElections2019 ElectionCommission FLASH ALERT Phase 2 Date Poll 18th April Phase 3 Date Poll 23…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,soodmonk,,"LokSabhaElections2019, ElectionCommission",LS2019Elections,Heart...Mind...Soul,
1118349926692343808,Wed Apr 17 03:06:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: PM  @narendramodi addressed a massive gathering at @BJP4Odisha’s #VijaySankalpSabha in Bhubaneshwar today &amp; appealed to th…,RT dpradhanbjp PM narendramodi addressed massive gathering BJP4Odisha ’ VijaySankalpSabha Bhubaneshwar today amp appealed th…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,170,Ranjita5122,,VijaySankalpSabha,"dpradhanbjp, narendramodi, BJP4Odisha","Bhubaneshwar, India",
1118349923777433600,Wed Apr 17 03:06:14 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @drshamamohd: Where was PM #Modi when- 

The Pulwama attack happened?

More then 100 people died waiting in line after notebandi?

1 lak…",RT drshamamohd Where PM Modi when- The Pulwama attack happened More 100 people died waiting line notebandi 1 lak…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,536,Critic2015,,Modi,drshamamohd,,
1118349896724037632,Wed Apr 17 03:06:07 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,BasantBagaha,,BJP,"ShivamShankarS, RahulGandhi",,
1118349883491143681,Wed Apr 17 03:06:04 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @saibollineni: Why is #Modi not asking for votes in the name of the following?

1. #MakeInIndia
2. #DigitalIndia 
3. #SkillIndia
4. #Jan…",RT saibollineni Why Modi asking votes name following 1 MakeInIndia 2 DigitalIndia 3 SkillIndia 4 Jan…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,26,MeeKOMMINENI,,"Modi, MakeInIndia, DigitalIndia, SkillIndia",saibollineni,"Minneapolis, MN",
1118349858182586368,Wed Apr 17 03:05:58 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Ashtripathi13: “Sharma, in his #PIL , has alleged that in February this year it has come to his knowledge that 288 mining leases were e…",RT Ashtripathi13 “ Sharma PIL alleged February year come knowledge 288 mining leases e…,"Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,en,0,24,SatishKapur4,,PIL,Ashtripathi13,India,
1118349846593753088,Wed Apr 17 03:05:56 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @nagma_morarji: #Chandrapur #Maha minor tribal girls raped its a shame that girls hostels are also not safe places anymore !!! Anywhere…,RT nagma_morarji Chandrapur Maha minor tribal girls raped shame girls hostels also safe places anymore Anywhere…,"Sentiment(polarity=0.225, subjectivity=0.35)",0.225,0.35,en,0,43,chandra322214,,"Chandrapur, Maha",nagma_morarji,"Jaipur, India",
1118349839568396293,Wed Apr 17 03:05:54 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @saibollineni: Why is #Modi not asking for votes in the name of the following?

1. #MakeInIndia
2. #DigitalIndia 
3. #SkillIndia
4. #Jan…",RT saibollineni Why Modi asking votes name following 1 MakeInIndia 2 DigitalIndia 3 SkillIndia 4 Jan…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,26,ChandaMama8,,"Modi, MakeInIndia, DigitalIndia, SkillIndia",saibollineni,"Minneapolis, MN",
1118349763357712384,Wed Apr 17 03:05:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,milindshah2006,,BJP,"ShivamShankarS, RahulGandhi",Ahmedabad ,
1118349761633894400,Wed Apr 17 03:05:35 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @saibollineni: Why is #Modi not asking for votes in the name of the following?

1. #MakeInIndia
2. #DigitalIndia 
3. #SkillIndia
4. #Jan…",RT saibollineni Why Modi asking votes name following 1 MakeInIndia 2 DigitalIndia 3 SkillIndia 4 Jan…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,26,MandavaHitesh,,"Modi, MakeInIndia, DigitalIndia, SkillIndia",saibollineni,"Andhra Pradesh, India",
1118349750053425152,Wed Apr 17 03:05:33 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ANINewsUP No no how can @INCIndia filed!  his husband is there! This is part of strategy so don’t worries chor nev… https://t.co/SIIaVvix9g,ANINewsUP No INCIndia filed husband This part strategy ’ worries chor nev… https //t.co/SIIaVvix9g,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,raoamitk,,,"ANINewsUP, INCIndia",Somewhere in planet Earth,
