id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place
1.118E+18,Tue Apr 16 03:47:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,kisanKiAwaz,,BJP,"JhaSanjay, ArvindKejriwal",
1.118E+18,Tue Apr 16 03:47:48 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",en,0,91,120croreHindus,,"Madurai, Modi, AIIMS",MODIfiedTamilan,"Hindu World,Hindu Universe"
1.118E+18,Tue Apr 16 03:47:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @zaksoo7: How is this not what exactly happened in Germany during Hitler's era..how are Indians not revolting against this..after this e…,en,0,13,basu_smarajit,FALSE,,zaksoo7,
1.118E+18,Tue Apr 16 03:47:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @143Saffron: If an old man is killed for praising a #Modi , it is not mob-lynching. 

If one is killed by the mob for a right action, it…",en,0,5,Sanchitastic,,Modi,143Saffron,Yogis laala land 
1.118E+18,Tue Apr 16 03:47:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,RandeepYadav6,,"Modi, TamilNadu",sachinsingh1010,
1.118E+18,Tue Apr 16 03:47:13 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ProfSRK: @NaMo_Ganesh @HarishK04131926 @HIMESH_SS @mattarhegde @YashpalBJP @BJP4UttarKannad @DheerajGbc @Harvansh_Batra @VictoryForNamo…,en,0,32,SB6042,,,"ProfSRK, NaMo_Ganesh, HarishK04131926, HIMESH_SS, mattarhegde, YashpalBJP, BJP4UttarKannad, DheerajGbc, Harvansh_Batra, VictoryForNamo",
1.118E+18,Tue Apr 16 03:47:01 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SudheenKulkarni: Has use of this kind of foul language now become permissible in the #BJP?

The BJP loses the right to call itself the…",en,0,96,talkintree,,BJP,SudheenKulkarni, Rover.. 
1.118E+18,Tue Apr 16 03:46:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pankaj_shankar: She did it. @priyankagandhi slams #Modi on his nationalistic poll pitch
 https://t.co/HkgsOP6WVp
Download the TOI app n…",en,0,36,BNTripa40206913,FALSE,Modi,"pankaj_shankar, priyankagandhi",
1.118E+18,Tue Apr 16 03:46:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If an old man is killed for praising a #Modi , it is not mob-lynching. 

If one is killed by the mob for a right ac… https://t.co/GXcCGz3hPt",en,2,5,143Saffron,FALSE,Modi,,
1.118E+18,Tue Apr 16 03:46:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TrueIndology Do you think u are more tageted of hatred than #Modi Ji? Not demeaning ur reaction to d hatred you r… https://t.co/pZvjezs7bm,en,0,0,Spiritism00,,Modi,TrueIndology,Digital World.
1.118E+18,Tue Apr 16 03:46:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,Santosh66345028,,BJP,"dpradhanbjp, BJP4Odisha","भुवनेश्वर, भारत"
1.118E+18,Tue Apr 16 03:46:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @salmanshahtk: Senior #BJP leader Mohamad Yousuf Batana, along with his supporters, joined the @jkpdp on Monday in the presence of party…",en,0,1,JKPDP_Pampore,,BJP,"salmanshahtk, jkpdp",
1.118E+18,Tue Apr 16 03:46:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NH_India: Is #NarendraModi now part of the ‘Tukde Tukde Gang’? Now that Pakistani Prime Minister #ImranKhan has endorsed Narendra Modi…,en,0,47,acchandramouli,,"NarendraModi, ImranKhan",NH_India,"chennai,INDIA."
1.118E+18,Tue Apr 16 03:45:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",en,0,91,kurungairavi,,"Madurai, Modi, AIIMS",MODIfiedTamilan,Trichy 
1.118E+18,Tue Apr 16 03:45:52 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,5638,naushad2sab,,BJP,"JhaSanjay, ArvindKejriwal","25.290333,55.394343"
1.118E+18,Tue Apr 16 03:45:06 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A manifesto for all seasons 
#manifesto #GeneralElections #CongressElectionManifesto #PChidambaram #joblessness… https://t.co/CZEfiWgtqn",en,0,0,pennewstweet,FALSE,"manifesto, GeneralElections, CongressElectionManifesto, PChidambaram, joblessness",,
1.118E+18,Tue Apr 16 03:44:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @waglenikhil: Ground reports of first phase of LS election can make BJP jittery. Advantage opposition. In Suicide belt of Vidarbha BJP w…,en,0,280,sahuchem,,,waglenikhil,Delhi
1.118E+18,Tue Apr 16 03:44:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NairShilpa1308: DMK legal wing files complaint against BJP state chief Tamilisai Soundararajan with EC for spreading false news and cre…,en,0,53,civil1974,,,NairShilpa1308,"Tamil Nadu, India"
1.118E+18,Tue Apr 16 03:43:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,Prakash85419106,,BJP,"dpradhanbjp, BJP4Odisha","भुवनेश्वर, भारत"
1.118E+18,Tue Apr 16 03:43:57 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",en,0,993,Manzoor_Ashu,,,drshamamohd,
1.118E+18,Tue Apr 16 03:43:28 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GreaterKashmir: People fighting #BJP, its cronies to protect #Article370, #Article35A: NC

https://t.co/nI4PQ4WIsE https://t.co/thHlsiF…",en,0,1,Drsheikhamina,FALSE,"BJP, Article370, Article35A",GreaterKashmir,Jammu Kashmir |Bangalore |
1.118E+18,Tue Apr 16 03:43:11 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,drramvictor,,BJP,"JhaSanjay, ArvindKejriwal",Delhi
1.118E+18,Tue Apr 16 03:43:06 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",en,0,993,BrainandMoney,,,drshamamohd,Global
1.118E+18,Tue Apr 16 03:42:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Sanyal2012 @sherryontopp we will vote for #modi,en,0,0,SaiKuma53128972,,modi,"Sanyal2012, sherryontopp","Hyderabad, India"
1.118E+18,Tue Apr 16 03:42:46 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BDUTT @washingtonpost #Modi is local goonda however much lipstick they put he won’t be ever prime ministerial,en,0,0,harshabv1,,Modi,"BDUTT, washingtonpost","Illinois, USA"
1.118E+18,Tue Apr 16 03:42:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","People fighting #BJP, its cronies to protect #Article370, #Article35A: NC

https://t.co/nI4PQ4WIsE https://t.co/thHlsiFRXL",en,12,1,GreaterKashmir,FALSE,"BJP, Article370, Article35A",,Srinagar
1.118E+18,Tue Apr 16 03:42:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,akgadia59,,"Modi, TamilNadu",sachinsingh1010,"Bangalore,India"
1.118E+18,Tue Apr 16 03:42:17 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MajorPoonia @IASassociation These elements have impressed upon #Bollytards 
Good reason to choose thugs over #Modi ... eh!!!",en,0,0,ashishyagarwal,,"Bollytards, Modi","MajorPoonia, IASassociation",India
1.118E+18,Tue Apr 16 03:42:15 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,Sardhanjali1,,BJP,"dpradhanbjp, BJP4Odisha",
1.118E+18,Tue Apr 16 03:41:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",en,0,91,5NegQqP3CpIVz63,,"Madurai, Modi, AIIMS",MODIfiedTamilan,
1.118E+18,Tue Apr 16 03:41:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","My vote to BjP
#tamilisaisoundararajan 
#bjp 
#PMModi
#BJP",en,0,0,lakshmanan95564,,"tamilisaisoundararajan, bjp, PMModi, BJP",,Karur
1.118E+18,Tue Apr 16 03:41:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SandipGhose: @waglenikhil @sardesairajdeep @bainjal @narendramodi @AmitShah That's another way of saying #Modi is sensible 😆😆 Admire yo…,en,0,113,imladdoo,,Modi,"SandipGhose, waglenikhil, sardesairajdeep, bainjal, narendramodi, AmitShah",
1.118E+18,Tue Apr 16 03:41:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",en,0,993,AtiaJuhi,,,drshamamohd,Singapore (Little India )
1.118E+18,Tue Apr 16 03:41:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,Sai12359122,,BJP,"dpradhanbjp, BJP4Odisha",
1.118E+18,Tue Apr 16 03:41:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",en,0,91,Shivaku02853473,,"Madurai, Modi, AIIMS",MODIfiedTamilan,
1.118E+18,Tue Apr 16 03:41:01 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jawaharlal Nehru, Indira Gandhi built Army when #Modi didn't even learn to wear pants: Kamal Nath",en,0,0,Shijasm,,Modi,,Bahrain
1.118E+18,Tue Apr 16 03:40:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: So #BJP has brought in motherf......er into the political lexicon !!!!!  How many TV channels are doing a prime -time TV how…,en,0,238,Forgoten_Indian,,BJP,JhaSanjay,"Bengaluru, India"
1.118E+18,Tue Apr 16 03:40:13 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",en,0,993,BNTripa40206913,,,drshamamohd,
1.118E+18,Tue Apr 16 03:39:46 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",People were making fun of @ShashiTharoor’s enjury during tulabharanam in Thiruvananthapuram Temple. Same about peop… https://t.co/nRCcq1yxp9,en,2,0,yogi_arwind,,,ShashiTharoor,Bharat
1.118E+18,Tue Apr 16 03:39:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",en,0,91,raman_ta,,"Madurai, Modi, AIIMS",MODIfiedTamilan,"Tamil Nadu, India"
1.118E+18,Tue Apr 16 03:39:27 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We have been saying this all this while,
#JalYuktShivar abhiyan is a failure.
Ground reality is different from the… https://t.co/C7KSDLJkum",en,1,0,Clyde_Crasto,FALSE,JalYuktShivar,,"Mumbai, India 🇮🇳"
1.118E+18,Tue Apr 16 03:39:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,Santosh36465536,,BJP,"dpradhanbjp, BJP4Odisha",
1.118E+18,Tue Apr 16 03:39:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @desi_voter: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dh…",en,0,21,Riky454,,Modi,desi_voter,
1.118E+18,Tue Apr 16 03:38:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Raksha_Kumar: Quick question: if #Demonetisation was so successful, why is it not a political issue for the #BJP? Why aren't they going…",en,0,65,snzaman,,"Demonetisation, BJP",Raksha_Kumar,
1.118E+18,Tue Apr 16 03:38:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,acchandramouli,,BJP,"JhaSanjay, ArvindKejriwal","chennai,INDIA."
1.118E+18,Tue Apr 16 03:38:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,sajid28118078,,BJP,"JhaSanjay, ArvindKejriwal",
1.118E+18,Tue Apr 16 03:38:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,Nupur99503152,,BJP,"dpradhanbjp, BJP4Odisha",
1.118E+18,Tue Apr 16 03:38:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AkshayRaghunat3 @anuragteddy @RajThackeray @BJP4India @INCTharoorian Raj Thackeray is the real inheritor of Balasa… https://t.co/aeTL05wEN4,en,2,0,avenger786,,,"AkshayRaghunat3, anuragteddy, RajThackeray, BJP4India, INCTharoorian",the wild
1.118E+18,Tue Apr 16 03:37:59 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Hariindic: #AIADMK +#BJP + #PMK + #DMDK + #TMC + #PT + #PNT ++

Massive response from the people of TamilNadu. Modi wave has shown a ma…",en,0,19,suriyaprakash90,,"AIADMK, BJP, PMK, DMDK, TMC, PT, PNT",Hariindic,"Chennai, India"
1.118E+18,Tue Apr 16 03:37:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vote for those supporting Hindu Religion not dividing it. So please don't vote for #BJP. https://t.co/SAvFxEI6q3,en,0,0,KarikaalanArima,FALSE,BJP,,India
1.118E+18,Tue Apr 16 03:37:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ameershahul: BREAKING NEWS: 2019 Pulitzer Prize awarded to @WSJ and @washingtonpost for reporting on #POTUS @realDonaldTrump...!

Who w…",en,0,4,ameershahul,,POTUS,"ameershahul, WSJ, washingtonpost, realDonaldTrump",
1.118E+18,Tue Apr 16 03:37:12 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JhaSanjay: Why shouldn't PM #Modi who has violated #ElectionCommission twice: 1) Talking about Hindu-majority/minority votes ref Kerala…,en,0,444,psiubu,,"Modi, ElectionCommission",JhaSanjay,Kayalpattnam 
1.118E+18,Tue Apr 16 03:37:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @palwai: #ModiGang is damaging the reputation of #BJP with each passing day!
Disappointing to see the steady decline of morals in the Pa…",en,0,1,prakashchimmala,,"ModiGang, BJP",palwai,"Hyderabad, Andhra Pradesh"
1.118E+18,Tue Apr 16 03:37:04 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@SanjayAzadSln I suspect back door deals with the #BJP 

In phase one of voting 2019, too many complaints of #EVMs… https://t.co/ahigt07TGK",en,0,0,KMthr,,"BJP, EVMs",SanjayAzadSln,New Zealand
1.118E+18,Tue Apr 16 03:36:13 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Modi government achievements | Achievements of the Modi government #ModiHaiToMumkinHai #VoteForIndia… https://t.co/PBje8bMCn6,en,1,1,analyst_web,FALSE,"Modi, ModiHaiToMumkinHai, VoteForIndia",,"Shalimar Bagh, New Delhi"
1.118E+18,Tue Apr 16 03:36:03 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",en,0,993,DhurendraMahat2,,,drshamamohd,"New Delhi, India"
1.118E+18,Tue Apr 16 03:36:01 +0000 2019,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">Kerala No.1</a>",RT @arian290360: For all those KamBhakts who say that #Modi never gave promise of 15 Lakh - see this - how he fooled the fools who want to…,en,0,1,TheKeralaNo1,,Modi,arian290360,
1.11799E+18,Tue Apr 16 03:35:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@firstkaransingh @pujamehra For all those KamBhakts who say that #Modi never gave promise of 15 Lakh - see this - h… https://t.co/aQk2lqhRzO,en,0,0,arian290360,,Modi,"firstkaransingh, pujamehra",mumbai
1.11799E+18,Tue Apr 16 03:35:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",For all those KamBhakts who say that #Modi never gave promise of 15 Lakh - see this - how he fooled the fools who w… https://t.co/2reRAEWUCX,en,0,1,arian290360,FALSE,Modi,,mumbai
1.11799E+18,Tue Apr 16 03:35:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",en,0,993,babubatla,,,drshamamohd,"Mumbai, India"
1.11799E+18,Tue Apr 16 03:35:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AkshaySharmaOrg: Formal launch of '#Bahutmangahisab, #abyuvadegajawaab at Baba Bakala today saw massive outpouring of support for the c…",en,0,4,jotkhamba,,"Bahutmangahisab, abyuvadegajawaab",AkshaySharmaOrg,"Hoshiarpur, India"
1.11799E+18,Tue Apr 16 03:35:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ramanmann1974: In lighter vein
👇
#BJP claims that it will invest (in 5 years) 25 lakh crore in #agri-rural sector &amp; 100 lakh crore in t…",en,0,16,BissuJat,,"BJP, agri",ramanmann1974,"हिसार हरियाणा, भारत"
1.11799E+18,Tue Apr 16 03:35:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pujamehra For all those KamBhakts who say that #Modi never gave promise of 15 Lakh - see this - how he fooled the… https://t.co/XexB3zlbXb,en,0,0,arian290360,,Modi,pujamehra,mumbai
1.11799E+18,Tue Apr 16 03:35:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,OmmPrak50690751,,BJP,"dpradhanbjp, BJP4Odisha",
1.11799E+18,Tue Apr 16 03:35:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",For all those KamBhakts who say that #Modi never gave promise of 15 Lakh - see this - how he fooled the fools who w… https://t.co/P9k57HWeLP,en,0,0,arian290360,FALSE,Modi,,mumbai
1.11799E+18,Tue Apr 16 03:35:14 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Like Former Minister Nihal Chand the rape accused, it is possible that #Modi and #AmitShah may also not be traceabl… https://t.co/e0ReWLBJOD",en,0,0,Kanwal33,FALSE,"Modi, AmitShah",,INDIA
1.11799E+18,Tue Apr 16 03:34:57 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",en,0,91,basky194,,"Madurai, Modi, AIIMS",MODIfiedTamilan,"Tamil Nadu, India"
1.11799E+18,Tue Apr 16 03:34:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@shivamudgil @DrAmolDeshmukh Moreover,
Most of these 'Graduates'
are good for nothing.
If you interview them for a… https://t.co/XVHVQP3sB8",en,1,0,aryajyotirmay,,,"shivamudgil, DrAmolDeshmukh",सारे जहाँ से अच्छा....
1.11799E+18,Tue Apr 16 03:34:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @waglenikhil: Ground reports of first phase of LS election can make BJP jittery. Advantage opposition. In Suicide belt of Vidarbha BJP w…,en,0,280,bspassanha,,,waglenikhil,
1.11799E+18,Tue Apr 16 03:34:37 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Artists are the voice of the nation's conscience. Should the #BJP care about the reservations expressed by… https://t.co/XA1x9tmLcQ,en,0,0,leo_mukherjee,FALSE,BJP,,
1.11799E+18,Tue Apr 16 03:34:35 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amit Shah Will Be Visiting Karnataka to Campaign for BJP Candidates in Tumakuru &amp; Davanagere Today

Video Link ►… https://t.co/Kf1CTI0ju8",en,14,1,tv9kannada,FALSE,,,"Bengaluru, INDIA"
1.11799E+18,Tue Apr 16 03:34:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,SurbhiSapru,,"Modi, TamilNadu",sachinsingh1010,"Ghaziabad, India"
1.11799E+18,Tue Apr 16 03:34:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,Deepak3pandey,,"Modi, TamilNadu",sachinsingh1010,"Varanasi, India"
1.11799E+18,Tue Apr 16 03:34:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,BNTripa40206913,,BJP,"JhaSanjay, ArvindKejriwal",
1.11799E+18,Tue Apr 16 03:34:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MODIfiedTamilan: சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏

#Madurai people's are prasing our PM
#Modi ji for bringing up #AIIMS to…",en,0,91,Concern_Ind,,"Madurai, Modi, AIIMS",MODIfiedTamilan,Bharat
1.11799E+18,Tue Apr 16 03:33:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HAL_India: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dha…",en,0,1855,AnsariA35896927,,Modi,HAL_India,
1.11799E+18,Tue Apr 16 03:33:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,Thegreatvillger,,"Modi, TamilNadu",sachinsingh1010,"Nashik, India"
1.11799E+18,Tue Apr 16 03:33:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pankaj_shankar: She did it. @priyankagandhi slams #Modi on his nationalistic poll pitch
 https://t.co/HkgsOP6WVp
Download the TOI app n…",en,0,36,GandhiSonia2013,FALSE,Modi,"pankaj_shankar, priyankagandhi","उत्तर प्रदेश, भारत"
1.11799E+18,Tue Apr 16 03:32:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,trackthor19,,"Modi, TamilNadu",sachinsingh1010,Farm
